Date,Open,High,Low,Close,Adj Close,Volume
2019-07-02,47.439999,48.130001,47.160999,47.900002,47.900002,1808900
2019-07-03,48.060001,48.470001,47.630001,48.270000,48.270000,852500
2019-07-05,47.869999,48.544998,46.692001,48.419998,48.419998,2224100
2019-07-08,48.259998,48.907001,47.560001,48.840000,48.840000,1791100
2019-07-09,48.500000,49.939999,48.500000,49.830002,49.830002,2915900
2019-07-10,50.220001,51.465000,50.110001,51.349998,51.349998,3021100
2019-07-11,51.200001,51.200001,48.830002,49.009998,49.009998,3147600
2019-07-12,49.410000,50.250000,49.009998,50.160000,50.160000,2244000
2019-07-15,50.740002,50.740002,49.020000,49.360001,49.360001,1218400
2019-07-16,48.970001,49.230000,48.340000,48.849998,48.849998,1737600
2019-07-17,49.020000,49.040001,48.060001,48.119999,48.119999,1694500
2019-07-18,48.230000,48.500000,47.180000,48.200001,48.200001,1823200
2019-07-19,49.290001,49.400002,46.939999,47.060001,47.060001,2042800
2019-07-22,47.099998,47.820000,46.880001,47.400002,47.400002,2067200
2019-07-23,45.950001,49.790001,45.557999,49.630001,49.630001,4384600
2019-07-24,49.290001,49.849998,48.174999,48.959999,48.959999,1445800
2019-07-25,48.669998,49.189999,48.220001,49.070000,49.070000,1081600
2019-07-26,49.590000,49.860001,48.930000,49.189999,49.189999,1179400
2019-07-29,49.320000,49.470001,48.820000,49.400002,49.400002,831700
2019-07-30,48.610001,49.169998,48.040001,48.900002,48.900002,2446900
2019-07-31,48.900002,50.180000,48.660000,49.959999,49.959999,2326100
2019-08-01,50.000000,50.860001,49.169998,49.700001,49.700001,2124300
2019-08-02,49.040001,49.369999,47.410000,49.160000,49.160000,2007500
2019-08-05,48.099998,48.200001,46.244999,47.080002,47.080002,1866300
2019-08-06,47.349998,49.950001,47.349998,49.560001,49.560001,3325600
2019-08-07,48.820000,50.834999,48.500000,49.750000,49.750000,3904400
2019-08-08,42.630001,44.130001,39.650002,42.139999,42.139999,14985500
2019-08-09,41.720001,42.080002,39.000000,39.540001,39.540001,5733200
2019-08-12,38.830002,39.360001,36.939999,37.090000,37.090000,3805900
2019-08-13,37.189999,38.049999,36.509998,36.770000,36.770000,3179700
2019-08-14,36.099998,36.099998,34.744999,34.820000,34.820000,3712500
2019-08-15,34.950001,35.150002,33.419998,34.450001,34.450001,3288200
2019-08-16,34.580002,36.040001,34.549999,35.939999,35.939999,2950600
2019-08-19,36.360001,36.490002,34.970001,36.009998,36.009998,1978400
2019-08-20,35.810001,35.980000,35.040001,35.110001,35.110001,1999600
2019-08-21,35.450001,35.590000,35.020000,35.529999,35.529999,1395100
2019-08-22,35.560001,35.889999,35.099998,35.419998,35.419998,1469300
2019-08-23,35.000000,35.419998,34.314999,34.509998,34.509998,1439800
2019-08-26,34.900002,34.910000,33.340000,33.619999,33.619999,2781900
2019-08-27,34.000000,34.250000,32.450001,32.779999,32.779999,4875400
2019-08-28,32.520000,33.169998,32.009998,32.970001,32.970001,1814800
2019-08-29,33.509998,34.250000,32.759998,33.900002,33.900002,2247000
2019-08-30,33.919998,34.439999,33.599998,34.430000,34.430000,1262800
2019-09-03,33.889999,34.320000,32.950001,32.990002,32.990002,1790500
2019-09-04,32.150002,32.900002,30.855000,32.230000,32.230000,5895600
2019-09-05,31.910000,32.320000,31.570000,31.990000,31.990000,6770200
2019-09-06,32.000000,32.139999,31.410000,31.450001,31.450001,2860400
2019-09-09,31.450001,31.570000,30.360001,30.850000,30.850000,3754300
2019-09-10,30.790001,32.779999,30.520000,32.669998,32.669998,5068300
2019-09-11,32.779999,33.330002,32.150002,32.820000,32.820000,3674400
2019-09-12,32.950001,33.450001,31.559999,31.959999,31.959999,2650800
2019-09-13,32.270000,32.560001,31.600000,31.930000,31.930000,2031500
2019-09-16,31.719999,32.490002,31.430000,32.320000,32.320000,1469800
2019-09-17,32.349998,32.430000,31.660000,32.209999,32.209999,2331100
2019-09-18,32.259998,32.450001,30.610001,31.090000,31.090000,3163000
2019-09-19,31.129999,31.400000,30.625000,30.740000,30.740000,1554000
2019-09-20,30.690001,31.049999,30.209999,30.400000,30.400000,2819600
2019-09-23,30.209999,30.540001,29.799999,30.190001,30.190001,3138800
2019-09-24,30.320000,30.459999,29.129999,29.370001,29.370001,2740500
2019-09-25,29.600000,30.459999,29.320000,30.320000,30.320000,3919200
2019-09-26,30.180000,30.219999,29.530001,29.815001,29.815001,2589800
2019-09-27,30.129999,30.469999,29.379999,29.530001,29.530001,3053300
2019-09-30,29.760000,29.930000,29.260000,29.820000,29.820000,1781500
2019-10-01,29.920000,30.330000,29.370001,29.799999,29.799999,3072900
2019-10-02,29.549999,29.570000,28.770000,28.969999,28.969999,2910500
2019-10-03,28.920000,29.430000,28.465000,29.400000,29.400000,1959800
2019-10-04,29.549999,30.200001,29.320000,30.105000,30.105000,3147200
2019-10-07,30.059999,30.639999,29.299999,30.469999,30.469999,2522800
2019-10-08,30.110001,30.129999,28.850000,28.860001,28.860001,2780000
2019-10-09,29.190001,30.100000,29.030001,29.440001,29.440001,3689300
2019-10-10,29.410000,29.860001,28.540001,28.770000,28.770000,3755000
2019-10-11,29.139999,30.129999,29.059999,29.430000,29.430000,3973500
2019-10-14,29.430000,30.209999,28.870001,30.120001,30.120001,3004000
2019-10-15,29.980000,31.379999,29.629999,31.180000,31.180000,4024100
2019-10-16,31.010000,31.530001,30.930000,31.270000,31.270000,3062800
2019-10-17,31.389999,32.779999,31.250000,32.099998,32.099998,3631600
2019-10-18,32.099998,32.520000,31.700001,32.040001,32.040001,2908200
2019-10-21,32.270000,33.500000,32.119999,33.320000,33.320000,3837100
2019-10-22,33.400002,33.529999,32.750000,32.970001,32.970001,3590400
2019-10-23,32.889999,33.349998,32.619999,33.279999,33.279999,2415800
2019-10-24,33.450001,33.599998,32.599998,33.529999,33.529999,2194800
2019-10-25,33.630001,34.389999,33.410000,34.369999,34.369999,1898600
2019-10-28,34.430000,35.310001,34.160000,34.970001,34.970001,2336600
2019-10-29,34.650002,34.755001,33.584999,33.799999,33.799999,2543500
2019-10-30,33.799999,34.005001,33.080002,33.180000,33.180000,1707300
2019-10-31,33.040001,33.070000,32.355000,32.570000,32.570000,2681400
2019-11-01,32.830002,33.900002,32.619999,33.689999,33.689999,2053900
2019-11-04,33.900002,34.095001,33.320000,33.980000,33.980000,1363200
2019-11-05,34.070000,34.330002,33.090000,33.360001,33.360001,1888200
2019-11-06,33.279999,34.020000,33.049999,33.630001,33.630001,2057500
2019-11-07,33.799999,34.619999,33.369999,33.439999,33.439999,5746800
2019-11-08,37.709999,38.700001,36.090000,37.549999,37.549999,10239800
2019-11-11,37.389999,38.950001,36.865002,38.630001,38.630001,3929800
2019-11-12,38.380001,38.560001,37.410000,37.830002,37.830002,3673000
2019-11-13,37.580002,38.389999,37.380001,38.150002,38.150002,2288900
2019-11-14,38.220001,39.139999,38.049999,38.955002,38.955002,2544400
2019-11-15,39.000000,39.689999,38.660000,39.680000,39.680000,2286000
2019-11-18,39.619999,40.099998,39.150002,39.950001,39.950001,1817300
2019-11-19,39.650002,39.830002,37.689999,37.790001,37.790001,2381900
2019-11-20,37.570000,38.980000,37.366001,38.880001,38.880001,2718000
2019-11-21,38.990002,39.910000,38.630001,39.790001,39.790001,3124900
2019-11-22,39.950001,41.290001,39.799999,41.099998,41.099998,3654400
2019-11-25,41.150002,41.264999,40.500000,40.889999,40.889999,2732600
2019-11-26,40.770000,41.360001,40.150002,40.189999,40.189999,2282600
2019-11-27,40.160000,40.480000,38.689999,38.994999,38.994999,2274400
2019-11-29,38.950001,39.310001,38.720001,39.150002,39.150002,933600
2019-12-02,39.240002,39.990002,38.290001,39.860001,39.860001,3097200
2019-12-03,39.349998,40.450001,39.139999,40.180000,40.180000,2138000
2019-12-04,40.080002,41.150002,39.994999,40.570000,40.570000,2621100
2019-12-05,40.509998,41.090000,40.500000,41.049999,41.049999,1603200
2019-12-06,41.349998,41.849998,40.610001,41.070000,41.070000,4778800
2019-12-09,40.910000,41.430000,40.430000,40.779999,40.779999,3916300
2019-12-10,40.830002,41.595001,40.029999,41.520000,41.520000,3960400
2019-12-11,41.720001,43.119999,41.570000,42.740002,42.740002,3506500
2019-12-12,42.700001,43.299999,42.060001,42.540001,42.540001,2460200
2019-12-13,42.389999,42.689999,41.340000,42.270000,42.270000,3202100
2019-12-16,42.660000,43.490002,42.310001,43.000000,43.000000,3147600
2019-12-17,42.759998,43.459999,42.500000,43.290001,43.290001,1814500
2019-12-18,43.299999,44.580002,43.180000,44.259998,44.259998,5300400
2019-12-19,44.660000,45.250000,44.369999,44.939999,44.939999,1788500
2019-12-20,45.009998,45.314999,43.740002,43.930000,43.930000,2106900
2019-12-23,44.040001,44.730000,43.820000,44.400002,44.400002,1708000
2019-12-24,44.459999,45.169998,44.459999,44.990002,44.990002,2200200
2019-12-26,45.230000,45.939999,45.145000,45.560001,45.560001,990300
2019-12-27,45.590000,46.255001,45.250000,46.099998,46.099998,1478000
2019-12-30,46.130001,46.180000,45.130001,45.630001,45.630001,1513000
2019-12-31,45.529999,46.040001,44.450001,45.939999,45.939999,1530700
2020-01-02,46.259998,46.459999,44.889999,45.209999,45.209999,2183400
2020-01-03,44.720001,45.625000,44.310001,44.720001,44.720001,2143700
2020-01-06,44.279999,44.919998,44.070000,44.639999,44.639999,2514400
2020-01-07,44.790001,46.119999,44.720001,45.770000,45.770000,2173000
2020-01-08,45.770000,46.400002,45.529999,45.770000,45.770000,2738900
2020-01-09,46.189999,46.369999,45.360001,45.779999,45.779999,1792000
2020-01-10,45.980000,46.070000,45.279999,45.590000,45.590000,1409200
2020-01-13,45.680000,46.865002,45.599998,46.580002,46.580002,1800800
2020-01-14,46.259998,47.360001,46.110001,47.070000,47.070000,2838000
2020-01-15,47.080002,47.919998,46.580002,46.680000,46.680000,2434900
2020-01-16,47.639999,48.105000,47.000000,47.180000,47.180000,4476900
2020-01-17,47.259998,48.009998,47.020000,47.959999,47.959999,3008400
2020-01-21,47.779999,48.490002,47.580002,48.150002,48.150002,1671800
2020-01-22,48.200001,48.840000,47.930000,48.090000,48.090000,1498900
2020-01-23,47.840000,48.459999,47.640999,48.230000,48.230000,1493400
2020-01-24,48.500000,49.020000,47.837002,48.439999,48.439999,3082700
2020-01-27,47.380001,47.869999,46.700001,47.180000,47.180000,2009600
2020-01-28,47.500000,47.639999,46.980000,47.160000,47.160000,2070800
2020-01-29,47.590000,48.029999,46.919998,47.730000,47.730000,2007200
2020-01-30,47.290001,48.060001,46.820000,47.340000,47.340000,1268900
2020-01-31,47.400002,47.400002,45.480000,46.209999,46.209999,1860700
2020-02-03,46.560001,46.931000,45.980000,46.580002,46.580002,1051400
2020-02-04,47.369999,49.139999,47.165001,48.980000,48.980000,1612000
2020-02-05,49.439999,49.709999,48.669998,49.110001,49.110001,2166500
2020-02-06,49.220001,50.279999,49.110001,50.150002,50.150002,3462100
2020-02-07,50.310001,51.560001,49.790001,50.169998,50.169998,2773100
2020-02-10,50.000000,50.919998,49.910000,50.450001,50.450001,2055800
2020-02-11,50.669998,51.750000,50.470001,50.830002,50.830002,2611700
2020-02-12,51.439999,51.750000,50.419998,50.669998,50.669998,1706100
2020-02-13,50.430000,52.709999,50.404999,51.709999,51.709999,3722400
2020-02-14,51.000000,51.860001,50.730000,51.849998,51.849998,1319500
2020-02-18,51.770000,53.240002,51.500000,52.279999,52.279999,4773000
2020-02-19,52.730000,55.290001,52.730000,54.470001,54.470001,6918000
2020-02-20,62.470001,66.680000,61.930000,63.630001,63.630001,19299000
2020-02-21,63.160000,66.129997,63.160000,65.000000,65.000000,6756600
2020-02-24,61.090000,61.450001,58.509998,59.689999,59.689999,8578600
2020-02-25,59.880001,60.500000,57.459999,57.779999,57.779999,3249700
2020-02-26,57.900002,59.429001,56.270000,57.080002,57.080002,4724000
2020-02-27,55.000000,57.220001,54.060001,54.619999,54.619999,3915400
2020-02-28,53.000000,56.529999,51.570000,55.810001,55.810001,5708900
2020-03-02,55.840000,56.290001,51.970001,54.400002,54.400002,3987100
2020-03-03,54.630001,55.720001,51.799999,53.209999,53.209999,3029000
2020-03-04,54.070000,54.730000,53.139999,54.250000,54.250000,1917900
2020-03-05,52.880001,53.560001,51.029999,51.549999,51.549999,2322700
2020-03-06,49.939999,51.115002,47.759998,49.349998,49.349998,3080600
2020-03-09,45.650002,46.349998,44.209999,44.970001,44.970001,4511300
2020-03-10,46.180000,46.910000,41.209999,45.389999,45.389999,4613200
2020-03-11,43.779999,44.455002,40.250000,41.490002,41.490002,5096900
2020-03-12,38.000000,38.360001,33.615002,35.529999,35.529999,7649200
2020-03-13,38.520000,40.000000,33.369999,36.340000,36.340000,4584000
2020-03-16,31.070000,32.000000,27.170000,28.670000,28.670000,7248900
2020-03-17,29.200001,30.860001,25.459999,28.120001,28.120001,5475700
2020-03-18,26.510000,26.660000,20.040001,25.010000,25.010000,9309000
2020-03-19,25.150000,27.129999,23.010000,26.320000,26.320000,5218100
2020-03-20,26.719999,31.870001,26.580000,27.190001,27.190001,8170800
2020-03-23,27.190001,31.580000,26.219999,31.219999,31.219999,7807800
2020-03-24,35.090000,39.299999,34.200001,36.820000,36.820000,8545800
2020-03-25,36.950001,43.742001,36.560001,39.889999,39.889999,6619100
2020-03-26,39.900002,42.240002,39.110001,40.779999,40.779999,5790800
2020-03-27,38.240002,39.450001,36.740002,37.939999,37.939999,4477900
2020-03-30,38.580002,39.560001,35.080002,37.060001,37.060001,4442600
2020-03-31,37.160000,37.980000,34.950001,36.020000,36.020000,4022100
2020-04-01,33.740002,34.259998,30.860001,31.440001,31.440001,5952000
2020-04-02,31.010000,32.080002,29.490000,30.129999,30.129999,4224600
2020-04-03,30.170000,31.010000,29.420000,30.309999,30.309999,3211200
2020-04-06,32.590000,37.290001,32.290001,37.119999,37.119999,4877500
2020-04-07,39.340000,42.029999,37.599998,37.799999,37.799999,5886800
2020-04-08,38.919998,40.500000,38.560001,39.189999,39.189999,5492000
2020-04-09,40.549999,42.570000,39.770000,40.630001,40.630001,4731600
2020-04-13,40.380001,40.990002,37.369999,38.439999,38.439999,2526200
2020-04-14,39.209999,40.380001,38.200001,38.689999,38.689999,3425100
2020-04-15,36.990002,37.115002,35.438999,36.110001,36.110001,3625000
2020-04-16,35.959999,36.950001,33.080002,33.360001,33.360001,3176000
2020-04-17,35.220001,36.340000,34.599998,36.330002,36.330002,2992000
2020-04-20,34.919998,37.090000,34.660000,36.459999,36.459999,2327800
2020-04-21,35.270000,36.830002,34.730000,36.200001,36.200001,1827000
2020-04-22,37.480000,39.320000,37.292000,38.720001,38.720001,3137400
2020-04-23,39.150002,40.209999,38.070000,38.340000,38.340000,2736900
2020-04-24,38.599998,41.334999,38.220001,40.705002,40.705002,3078500
2020-04-27,41.430000,43.189999,40.799999,43.009998,43.009998,2583200
2020-04-28,45.000000,45.500000,41.639999,42.160000,42.160000,2594000
2020-04-29,43.930000,46.040001,43.310001,45.619999,45.619999,3241800
2020-04-30,44.619999,45.029999,42.820000,43.959999,43.959999,3160200
2020-05-01,41.250000,43.180000,41.250000,42.459999,42.459999,2346900
2020-05-04,41.709999,42.900002,40.810001,42.590000,42.590000,1936600
2020-05-05,43.799999,45.139999,43.275002,43.599998,43.599998,3090600
2020-05-06,44.130001,44.650002,43.419998,43.430000,43.430000,4006200
2020-05-07,44.419998,49.610001,44.186001,48.560001,48.560001,7313200
2020-05-08,51.000000,57.169998,49.009998,52.970001,52.970001,12512500
2020-05-11,51.889999,56.259998,51.282001,55.759998,55.759998,5108400
2020-05-12,52.669998,54.000000,48.884998,49.220001,49.220001,8760800
2020-05-13,46.500000,47.720001,45.040001,46.529999,46.529999,14597900
2020-05-14,45.360001,47.549999,45.119999,47.459999,47.459999,6178400
2020-05-15,47.220001,49.580002,46.500000,48.779999,48.779999,4755700
2020-05-18,50.560001,52.090000,49.169998,49.619999,49.619999,4559800
2020-05-19,49.270000,52.900002,48.910000,51.090000,51.090000,3284900
2020-05-20,52.500000,54.509998,52.139999,54.049999,54.049999,3720300
2020-05-21,53.950001,55.119999,53.169998,54.160000,54.160000,1956500
2020-05-22,54.500000,56.650002,54.181000,56.500000,56.500000,5029000
2020-05-26,58.349998,60.700001,57.830002,58.869999,58.869999,4745500
2020-05-27,60.000000,60.459999,56.794998,59.049999,59.049999,3795600
2020-05-28,58.700001,60.549999,57.240002,57.369999,57.369999,3391500
2020-05-29,57.099998,58.230000,56.349998,57.990002,57.990002,3733500
2020-06-01,57.869999,58.709999,57.278000,58.220001,58.220001,3176000
2020-06-02,59.000000,59.750000,57.590000,59.380001,59.380001,3046600
2020-06-03,59.990002,63.029999,59.759998,62.070000,62.070000,4598300
2020-06-04,63.160000,65.612000,60.060001,61.419998,61.419998,4937700
2020-06-05,63.349998,65.750000,58.990002,59.320000,59.320000,4011400
2020-06-08,62.869999,64.040001,61.080002,62.259998,62.259998,3995000
2020-06-09,61.279999,62.790001,60.110001,61.189999,61.189999,2222800
2020-06-10,61.209999,61.889999,58.744999,59.590000,59.590000,3444800
2020-06-11,57.009998,58.730000,55.869999,56.299999,56.299999,3840500
2020-06-12,58.540001,58.959999,55.570000,56.790001,56.790001,2288300
2020-06-15,55.730000,60.710999,55.505001,60.000000,60.000000,3711900
2020-06-16,62.450001,62.918999,58.735001,59.099998,59.099998,4658500
2020-06-17,59.799999,62.200001,59.630001,60.740002,60.740002,2537600
2020-06-18,60.740002,62.000000,60.185001,61.340000,61.340000,1598200
2020-06-19,62.439999,64.830002,61.599998,62.250000,62.250000,5070000
2020-06-22,62.880001,62.999001,59.599998,60.660000,60.660000,4655500
2020-06-23,61.470001,63.950001,61.200001,63.110001,63.110001,3134000
2020-06-24,62.160000,63.014999,58.340000,59.299999,59.299999,3781500
2020-06-25,59.189999,59.619999,57.860001,59.080002,59.080002,2190400
2020-06-26,59.009998,59.180000,54.790001,55.590000,55.590000,5138400
2020-06-29,55.759998,57.540001,54.310001,57.119999,57.119999,3983100
2020-06-30,57.000000,57.974998,55.939999,57.610001,57.610001,2219500
2020-07-01,57.700001,59.689999,57.470001,58.910000,58.910000,2786700
2020-07-02,60.000000,60.700001,59.090000,59.959999,59.959999,2127100
2020-07-06,61.560001,63.220001,60.560001,61.279999,61.279999,2645600
2020-07-07,61.040001,66.440002,60.730000,62.689999,62.689999,5574700
2020-07-08,63.759998,64.065002,60.520000,63.610001,63.610001,3243100
2020-07-09,64.239998,64.639999,61.939999,62.990002,62.990002,2375400
2020-07-10,63.070000,63.347000,61.520000,62.250000,62.250000,1627800
2020-07-13,63.099998,63.330002,58.160000,58.200001,58.200001,2903300
2020-07-14,58.470001,59.439999,56.310001,57.849998,57.849998,3842400
2020-07-15,59.250000,59.700001,57.049999,59.080002,59.080002,1848800
2020-07-16,58.080002,62.810001,58.049999,62.189999,62.189999,3319800
2020-07-17,62.970001,64.559998,62.070000,64.239998,64.239998,2884000
2020-07-20,64.260002,67.199997,64.239998,66.239998,66.239998,4300700
2020-07-21,67.260002,67.949997,64.919998,65.019997,65.019997,2765000
2020-07-22,65.010002,68.080002,64.800003,67.400002,67.400002,2609400
2020-07-23,67.279999,69.400002,64.330002,65.500000,65.500000,4404300
2020-07-24,64.550003,67.669998,64.250000,65.720001,65.720001,2639700
2020-07-27,66.879997,67.181999,64.949997,66.910004,66.910004,3975200
2020-07-28,66.080002,67.440002,64.940002,65.000000,65.000000,2133900
2020-07-29,65.820000,67.059998,64.860001,66.489998,66.489998,1966900
2020-07-30,65.839996,70.110001,65.400002,69.900002,69.900002,3843700
2020-07-31,70.839996,71.000000,67.510002,68.389999,68.389999,2935700
2020-08-03,69.260002,69.360001,67.019997,67.940002,67.940002,2668800
2020-08-04,68.800003,70.199997,67.510002,68.239998,68.239998,3260900
2020-08-05,68.809998,71.050003,67.410004,70.599998,70.599998,2506400
2020-08-06,70.669998,73.300003,70.110001,71.419998,71.419998,6475700
2020-08-07,78.989998,85.099998,76.000000,79.760002,79.760002,27336800
2020-08-10,79.510002,80.980003,78.300003,79.339996,79.339996,4000900
2020-08-11,78.690002,79.550003,74.891998,75.330002,75.330002,4101700
2020-08-12,75.360001,78.669998,75.360001,76.000000,76.000000,3248600
2020-08-13,76.930000,77.690002,73.934998,74.440002,74.440002,4407800
2020-08-14,73.889999,77.120003,73.480003,76.639999,76.639999,3038600
2020-08-17,77.110001,80.695000,77.110001,79.790001,79.790001,3421000
2020-08-18,79.900002,82.919998,79.886002,82.320000,82.320000,3553300
2020-08-19,82.190002,84.919998,80.949997,83.830002,83.830002,3698500
2020-08-20,82.790001,85.000000,82.474998,82.849998,82.849998,2496300
2020-08-21,83.110001,84.410004,82.849998,83.199997,83.199997,1820000
2020-08-24,84.349998,84.989998,82.209999,83.599998,83.599998,1982300
2020-08-25,83.120003,83.446999,80.349998,82.830002,82.830002,2037400
2020-08-26,83.110001,85.680000,82.955002,83.849998,83.849998,3687500
2020-08-27,84.230003,86.809998,83.059998,85.239998,85.239998,2512100
2020-08-28,85.510002,88.010002,85.165001,87.320000,87.320000,1823600
2020-08-31,86.730003,87.220001,84.410004,85.760002,85.760002,2131300
2020-09-01,85.900002,89.209999,85.610001,88.440002,88.440002,2383800
2020-09-02,91.830002,92.809998,88.089996,89.279999,89.279999,4678100
2020-09-03,87.800003,88.120003,82.529999,85.440002,85.440002,3415200
2020-09-04,85.169998,85.919998,79.080002,83.879997,83.879997,3314900
2020-09-08,80.430000,84.879997,79.349998,80.660004,80.660004,2742000
2020-09-09,82.389999,83.980003,80.500000,82.320000,82.320000,3248900
2020-09-10,82.570000,86.110001,81.919998,82.760002,82.760002,2935300
2020-09-11,83.440002,86.029999,82.330002,85.379997,85.379997,3006000
2020-09-14,87.467003,89.089996,85.809998,87.180000,87.180000,3283200
2020-09-15,87.940002,92.879997,86.559998,91.169998,91.169998,5547600
2020-09-16,91.980003,97.112999,91.760002,94.980003,94.980003,6688600
2020-09-17,92.500000,97.000000,91.839996,96.449997,96.449997,5172100
2020-09-18,97.410004,98.000000,93.190002,95.870003,95.870003,4695800
2020-09-21,93.320000,96.419998,91.260002,95.709999,95.709999,3820900
2020-09-22,96.690002,99.349998,94.489998,99.190002,99.190002,3645700
2020-09-23,99.000000,102.050003,95.879997,96.320000,96.320000,3653200
2020-09-24,94.760002,100.250000,93.599998,97.809998,97.809998,2732300
2020-09-25,99.639999,102.080002,98.634003,101.269997,101.269997,2619100
2020-09-28,102.849998,103.120003,100.070000,101.160004,101.160004,2678400
2020-09-29,101.260002,102.809998,100.190002,101.419998,101.419998,1789400
2020-09-30,101.480003,104.050003,100.919998,101.589996,101.589996,3415800
2020-10-01,103.524002,108.220001,102.800003,107.529999,107.529999,3571500
2020-10-02,103.919998,109.669998,103.610001,108.180000,108.180000,2255300
2020-10-05,109.809998,112.489998,109.379997,110.110001,110.110001,2416800
2020-10-06,109.529999,110.940002,104.250000,104.989998,104.989998,3297700
2020-10-07,107.709999,108.260002,104.419998,105.510002,105.510002,3546400
2020-10-08,106.620003,106.779999,104.050003,105.040001,105.040001,2325500
2020-10-09,105.250000,106.500000,103.519997,104.260002,104.260002,1864800
2020-10-12,106.480003,106.480003,100.059998,101.010002,101.010002,2495200
2020-10-13,100.919998,103.139999,99.809998,101.199997,101.199997,2395300
2020-10-14,102.900002,105.129997,101.110001,102.870003,102.870003,2487400
2020-10-15,101.800003,106.230003,101.099998,101.860001,101.860001,3465800
2020-10-16,102.760002,103.930000,97.080002,97.110001,97.110001,3896100
2020-10-19,98.540001,100.790001,96.910004,98.449997,98.449997,2812400
2020-10-20,98.820000,100.220001,97.320000,98.430000,98.430000,2743300
2020-10-21,99.139999,101.849998,98.070000,98.650002,98.650002,1653300
2020-10-22,99.089996,100.949997,94.650002,96.779999,96.779999,2249200
2020-10-23,97.040001,97.629997,95.000000,96.160004,96.160004,1557800
2020-10-26,95.000000,95.610001,90.010002,92.050003,92.050003,2292900
2020-10-27,92.750000,93.750000,90.870003,92.519997,92.519997,1858600
2020-10-28,90.720001,91.320000,88.809998,89.660004,89.660004,1727000
2020-10-29,91.080002,93.070000,89.900002,92.010002,92.010002,2831600
2020-10-30,90.919998,91.790001,85.239998,88.620003,88.620003,2697400
2020-11-02,88.629997,90.419998,87.160004,89.160004,89.160004,3163500
2020-11-03,90.279999,93.190002,87.890999,91.690002,91.690002,2423000
2020-11-04,94.959999,100.599998,94.112000,99.949997,99.949997,3665900
2020-11-05,102.220001,104.599998,101.599998,103.849998,103.849998,4244800
2020-11-06,113.820000,119.470001,112.570000,118.419998,118.419998,11232300
2020-11-09,114.370003,115.500000,103.669998,104.120003,104.120003,5706800
2020-11-10,103.544998,104.269997,95.449997,100.389999,100.389999,8345200
2020-11-11,101.000000,108.779999,101.000000,108.019997,108.019997,3942700
2020-11-12,108.860001,110.720001,106.680000,107.419998,107.419998,2910900
2020-11-13,108.279999,109.120003,104.500000,106.029999,106.029999,1604900
2020-11-16,104.709999,107.970001,103.400002,107.040001,107.040001,3118300
2020-11-17,106.760002,107.879997,103.903999,105.260002,105.260002,2247400
2020-11-18,104.320000,106.220001,100.535004,102.239998,102.239998,2345600
2020-11-19,102.529999,109.904999,102.309998,109.489998,109.489998,4535900
2020-11-20,109.250000,112.870003,107.540001,111.559998,111.559998,2834600
2020-11-23,111.610001,116.199997,111.410004,114.129997,114.129997,2635400
2020-11-24,114.320000,114.830002,106.089996,107.000000,107.000000,2632000
2020-11-25,107.949997,110.224998,105.410004,107.089996,107.089996,2568400
2020-11-27,108.260002,108.500000,106.375000,108.050003,108.050003,968800
2020-11-30,108.960999,108.960999,103.629997,107.809998,107.809998,3038700
2020-12-01,108.580002,111.000000,106.620003,107.190002,107.190002,2712600
2020-12-02,105.980003,107.330002,104.050003,107.099998,107.099998,1961100
2020-12-03,106.739998,108.489998,106.500000,107.269997,107.269997,1878900
2020-12-04,107.410004,108.921997,106.165001,106.970001,106.970001,1672200
2020-12-07,106.860001,113.260002,106.839996,111.919998,111.919998,4382400
2020-12-08,111.815002,115.650002,110.260002,114.699997,114.699997,2500100
2020-12-09,115.489998,124.639999,115.070000,117.230003,117.230003,4744800
2020-12-10,115.279999,123.660004,114.599998,121.089996,121.089996,2919200
2020-12-11,121.089996,127.369003,120.970001,126.470001,126.470001,3747300
2020-12-14,128.570999,136.500000,128.369995,134.169998,134.169998,6193100
2020-12-15,135.729996,141.130005,132.639999,133.800003,133.800003,4023100
2020-12-16,136.350006,137.500000,132.389999,135.000000,135.000000,2884300
2020-12-17,134.791000,140.990005,134.791000,138.529999,138.529999,3551100
2020-12-18,140.070007,140.647995,134.889999,135.199997,135.199997,5698500
2020-12-21,132.479996,136.800003,131.149002,136.399994,136.399994,2851000
2020-12-22,138.440002,144.300003,137.399994,140.660004,140.660004,2699400
2020-12-23,141.059998,142.350006,137.940002,141.229996,141.229996,2212900
2020-12-24,141.582993,143.100006,138.350006,138.639999,138.639999,839300
2020-12-28,139.690002,140.854996,131.380005,132.679993,132.679993,2136200
2020-12-29,133.619995,134.649994,126.430000,130.559998,130.559998,2752600
2020-12-30,130.850006,132.955002,129.360001,130.449997,130.449997,1170100
2020-12-31,130.888000,131.380997,128.490005,129.800003,129.800003,2202800
2021-01-04,131.149994,131.970001,125.444000,130.770004,130.770004,1878100
2021-01-05,130.100006,137.300003,129.009995,135.645004,135.645004,2757500
2021-01-06,134.130005,137.419998,131.550003,134.679993,134.679993,2898100
2021-01-07,136.598007,143.199997,135.869995,141.990005,141.990005,3178300
2021-01-08,143.975998,149.505005,142.270004,144.610001,144.610001,2379900
2021-01-11,143.429993,146.794998,140.082001,143.190002,143.190002,1660900
2021-01-12,143.289993,148.000000,143.100006,146.320007,146.320007,1961900
2021-01-13,147.000000,147.910004,142.121994,143.229996,143.229996,1724900
